咪咕央卫,#genre#
Vasantham,P2p://starvod.xyz:19806/67404d2b000163c22371405704f225ff
CNA,P2p://starvod.xyz:19806/68679be1000f2408a4fd4cd13a443e1f
Mediacorp U,P2p://starvod.xyz:19806/e8fae80b3b2549eeb4e4039fc4758941
Euronews,P2p://starvod.xyz:19806/68679bdf000d5c6fa4fd449305a9048e
Fight Sports,P2p://starvod.xyz:19806/759b38a5e84a4877baed62ffdf82a2ee
Fox News,P2p://starvod.xyz:19806/68679be000049ac4a4fd4639047f5c36
beIN Sports,P2p://starvod.xyz:19806/7ec6631ab8414c8295b678161ff3e950
中天亚洲台,P2p://starvod.xyz:19806/cd11642fed21436aae33a4a2ad34d222
KBS World,P2p://starvod.xyz:19806/42be76883e3d4bc480f5bb73f44bf364
HITS,P2p://starvod.xyz:19806/fb3a891a161e47f8bc71047fe7a21baf
beIN Sports 3,P2p://starvod.xyz:19806/1002f02a36cb47cbb8fbbb3891b32541
Mediacorp 5,P2p://starvod.xyz:19806/a8153159c73d497e8b32404006640f9d
Mediacorp 8,P2p://starvod.xyz:19806/0c233ed6df8848d89caa6fcde7d0f145
Suria,P2p://starvod.xyz:19806/2607915ccca64099a1ec2e2563f1f250
Vasantham,P2p://starvod.xyz:19806/67404d2b000163c22371405704f225ff
CNA,P2p://starvod.xyz:19806/68679be1000f2408a4fd4cd13a443e1f
Mediacorp U,P2p://starvod.xyz:19806/e8fae80b3b2549eeb4e4039fc4758941
Euronews,P2p://starvod.xyz:19806/68679bdf000d5c6fa4fd449305a9048e
Fight Sports,P2p://starvod.xyz:19806/759b38a5e84a4877baed62ffdf82a2ee
Fox News,P2p://starvod.xyz:19806/68679be000049ac4a4fd4639047f5c36
TNT,P2p://starvod.xyz:19806/68a6dbeb000098ca9c0f81000a0f082d
ESPN,P2p://starvod.xyz:19806/9bc1e4b6eaf34aaa9d83dbe293f62490
600TV,P2p://starvod.xyz:19806/54318b31395146409c32f9b69b5ccc67
NBA,P2p://starvod.xyz:19806/4fa9264f62254608bd416113cdbea8b4
新时代1(西部),P2p://starvod.xyz:19806/2c381681bcfd4ecdb2e52ece5014d6e8
新时代2,P2p://starvod.xyz:19806/dd3cb3133b9d4ab38fb4b2c321a727a2
新时代1(东部),P2p://starvod.xyz:19806/e485c2b5af154a638d9d54d10dcb73d9
城市电视,P2p://starvod.xyz:19806/2b3efa01d8bf4c7fbbef69911802df3f
马来西亚,#genre#
beIN Sports,P2p://starvod.xyz:19806/7ec6631ab8414c8295b678161ff3e950
TLC旅游生活,P2p://starvod.xyz:19806/1f0f03ffefb849ada323da0cbf62ddfb
TVB娱乐新闻台,P2p://starvod.xyz:19806/c6994957df9e4488bfb1c462db442f61
TV1,P2p://147.135.39.171:9906/686abcbc000c3e8fa0bc796956de66ba
TV2,P2p://147.135.39.171:9906/686abd4700070cd0a0be970a62f94449
TV3,P2p://starvod.xyz:19806/0f9c8d6e327a477f922a6d2c1f87c1f0
NTV7,P2p://starvod.xyz:19806/fe94782498f04af19ebc7ddec66c153f
八度空间,P2p://starvod.xyz:19806/ae2ec19c582f4a07baa35b40f91b4239
TV9,P2p://starvod.xyz:19806/ead524fdf3124dcda14fd4d543065bee
Astro Oasis HD,P2p://starvod.xyz:19806/4df2cb5d840e4f3594cbc9a6e0a5960a
Al-Hijrah,P2p://147.135.39.171:9906/686d1a0700074ca5a9f8e5196e312380
SUN TV,P2p://starvod.xyz:19806/a137ef0feac34f3f8476181c8f4a3582
爱奇艺,P2p://starvod.xyz:19806/1cd1505d309948e596459856926cda41
Astro Arena 2,P2p://starvod.xyz:19806/18bf279da23742a2a055388989e16628
天映频道,P2p://starvod.xyz:19806/ce32714764dd43468f0eb9be5c1713f3
翡翠台,P2p://starvod.xyz:19806/77454c6c0bdb46f592443dd7fb91f735
Astro AOD HD 311,P2p://starvod.xyz:19806/0f71c415ba2b46469c95db73671016cf
中天亚洲台,P2p://starvod.xyz:19806/cd11642fed21436aae33a4a2ad34d222
TVB星河,P2p://starvod.xyz:19806/52d013423e304854a4980bd64c0015ae
天映经典,P2p://starvod.xyz:19806/4eebafee9ada46c9b959fe48a6baf682
Astro欢喜台,P2p://starvod.xyz:19806/cd0b21c8e8b14ba49ecc4502dcdacd3d
KBS World,P2p://starvod.xyz:19806/42be76883e3d4bc480f5bb73f44bf364
tvN Movies HD,P2p://starvod.xyz:19806/9b0d0110e4b34e259346a0555eed638a
Astro Awani,P2p://starvod.xyz:19806/fef2b89dc60a438d8b79abae33489731
BBC World News,P2p://starvod.xyz:19806/3dd01ec097cb4f92b0bfe2cc40aae421
CNBC,P2p://starvod.xyz:19806/0f5ef2d64c4f4dec9484d6bb6233122d
Astro Ceria,P2p://starvod.xyz:19806/8b64fae7e68e439e8178142f1d6ed0c9
Boomerang,P2p://starvod.xyz:19806/3fc47324d72b410da2386ac87c4f1fee
KIX,P2p://147.135.39.171:9906/68653bc4000f0eaf8b3ca50175c06286
HITS,P2p://starvod.xyz:19806/fb3a891a161e47f8bc71047fe7a21baf
Astro Arena,P2p://starvod.xyz:19806/c14cb7bf98b7432083e998235acef108
Astro Premier League,P2p://starvod.xyz:19806/22986e9baffa481eb8260e6b29f45fd8
Astro Premier League 2,P2p://starvod.xyz:19806/782b513aeb294417808d22b58c8a7296
Astro Grandstand,P2p://starvod.xyz:19806/68b184860008f7c7c5b220ab45de1efe
Astro Football,P2p://starvod.xyz:19806/bf48bf7e103d4fba98ba2325c64ff7f6
beIN Sports 3,P2p://starvod.xyz:19806/1002f02a36cb47cbb8fbbb3891b32541
Sky News,P2p://starvod.xyz:19806/0462a59394e2495c9e892952ee6c3134
France24,P2p://starvod.xyz:19806/20b9a94c6da94dd1beb5676e1cf83ae6
SPOTV,P2p://starvod.xyz:19806/44e28c158cf349bb956e2e5540d7e303
Astro AEC,P2p://starvod.xyz:19806/ccb8a0a6f1b54bff9399f54dfd2d8171
BOO,P2p://starvod.xyz:19806/9ee546f426c64398af4f2d301c8f00b4
千禧经典台,P2p://starvod.xyz:19806/8cf149d3490640d298e3bce48cd0e8ae
ABC Australia,P2p://starvod.xyz:19806/9ecac4819b2e491db561b86445751dfc
Eurosport HD,P2p://starvod.xyz:19806/6e273b5a35a34f7a801a3098d7676fed
Star Vijay,P2p://147.135.39.171:9906/686abe860007d119a0c3755020966fdb
Zee Tamil,P2p://147.135.39.171:9906/686abf16000db48da0c5a9577b741206
TVBS亚洲,P2p://starvod.xyz:19806/62e69ecfa7ad4edfa092d77d9a9347d1
HITS Movies,P2p://starvod.xyz:19806/31e31d282a5a4acb9e7856599456072b
beIN Sports 2,P2p://starvod.xyz:19806/bcde775894f8490ab48e90fbc6667292
Golf Channel,P2p://starvod.xyz:19806/5b2ee6193b514f719b7803ca6fc60b34
TV Okey,P2p://starvod.xyz:19806/c8301a84acd740909034c7ba0a615788
Astro Badminton,P2p://starvod.xyz:19806/f3a9dc5fe8174111958925dfdcfae30d
SPOTV 2,P2p://starvod.xyz:19806/3f3dcaacc92f4d88948cd947c7e3b5f9
泰国地区,#genre#
Channel 5,P2p://starvod.xyz:19806/8757863080b642519a1181d0af35faa8
NBT,P2p://starvod.xyz:19806/14b885f92833406e829faa81b24c82f9
TNN 16,P2p://starvod.xyz:19806/99f0a2f3900c47acaa4d7f2288980c7e
JKN 18,P2p://starvod.xyz:19806/560a3d1c6dcd466ba4eb6d4d6261f2e3
Nation TV,P2p://starvod.xyz:19806/d9b02e521cb24a70831047d1e0fef5fe
Workpoint TV,P2p://starvod.xyz:19806/98b99aec8eee47e2abecc9cf3dd449db
true4U,P2p://starvod.xyz:19806/0755d3ee80db4b108995d541bf106e75
GMM 25,P2p://starvod.xyz:19806/7d39eea698c54b3dbe9c1c68738fd061
Channel 8,P2p://starvod.xyz:19806/b6a802094a1649149505aaff1b20bdef
Mono 29,P2p://starvod.xyz:19806/09be27f3ddb847819e71d8b243a51f0d
MCOT,P2p://starvod.xyz:19806/fcdea892b1b7475fa00397067183d913
ONE,P2p://starvod.xyz:19806/e8f5d96d231e4fc1bfa40f7ab43e59bf
Thairath TV,P2p://starvod.xyz:19806/0b673d2e364c4cdc94bc1420a37e9e0d
Channel 3,P2p://starvod.xyz:19806/a2e439af4b9c4d3daec07fe824263cee
Amarin TV,P2p://starvod.xyz:19806/9b84ed924b2948ef8ea5abf29b8db021
Channel 7,P2p://starvod.xyz:19806/44e63b82876145c9bb912edc48076c00
PPTV,P2p://starvod.xyz:19806/2c08d9a828df4eb9bed3d25d2693eba3
Thai PBS,P2p://starvod.xyz:19806/e39e24f200ba47eba8f6f95c25322ef8
News 1,P2p://starvod.xyz:19806/26d44d5ebc5d4c8480083674bd407f1b
TVB Thai,P2p://starvod.xyz:19806/e1e0d1912ed94e0e8f79a83552e0b46b
英国地区,#genre#
Fox News,P2p://starvod.xyz:19806/e2349080da224da3aa1587374b8f43bc
BBC World News,P2p://starvod.xyz:19806/561c188b0ff24edd8832e2a00abbb662
CNN USA,P2p://starvod.xyz:19806/ed09b7fdefe1463ba21ef6d863d4b579
CBC News,P2p://starvod.xyz:19806/8e7b01b8bfb2422ab68b03f4b0810751
MSNBC,P2p://starvod.xyz:19806/1dd669d791bf4b56b0dafcf932fcd93d
CTV News,P2p://starvod.xyz:19806/946d8a12422a43398efc10b1632817f4
Business News Network,P2p://starvod.xyz:19806/f781b82b17044e3691b3c660b4e7a231
CP24,P2p://starvod.xyz:19806/bb52e2b314594e0daa8411af6ab9cb25
The Weather Network,P2p://starvod.xyz:19806/43f3ffb61cd94b80b5b0e029323700e1
The Weather Channel,P2p://starvod.xyz:19806/1e681d16ccdb4fd48febb7b028a274dc
KOMO 4 TV,P2p://starvod.xyz:19806/01bc30011c584829b21389d0999a86ca
日本地区,#genre#
NHK-G综合,P2p://starvod.xyz:19806/39cbc09cfd5e4dfb97b45e4d8b8d2365
NHK-E教育,P2p://starvod.xyz:19806/94f3f79234c14968ad7a64c78513e75a
日本テレビ,P2p://starvod.xyz:19806/75a479a865ec43bea6b69c8890995012
TBSテレビ,P2p://starvod.xyz:19806/491496a7b9a04f67aa80335ae6297f31
テレビ東京,P2p://starvod.xyz:19806/48a714fb9207427ab736e06c55710711
フジテレビ,P2p://starvod.xyz:19806/89185d69da39411e987c3ba8c83ccb4e
読売テレビ,P2p://starvod.xyz:19806/0ee9d442c5b14c8e83b2c314ab9a4300
関西テレビ,P2p://starvod.xyz:19806/1a0b9141f72540f9ac69259b1b147175
KBS京都,P2p://starvod.xyz:19806/e9191a0df37a445daf5b4d9af04ea921
毎日放送,P2p://starvod.xyz:19806/ec9283967d664659a4ac6ec92104c7bf
朝日放送,P2p://starvod.xyz:19806/7303e01149314ad4a5d8e5aa25b56975
テレビ大阪,P2p://starvod.xyz:19806/a8f44bac997a4f959151b0352f4116ad
BS-1,P2p://starvod.xyz:19806/c3f16f1b4ce3463597111fc47b36dcde
BS日テレ,P2p://starvod.xyz:19806/2152ff7538344b9dae7e9e58384728b4
BS朝日,P2p://starvod.xyz:19806/1348fc652539480a9ac5067e6f174648
BS-TBS,P2p://starvod.xyz:19806/2e2050b637094b81ad79c7d4611960e2
BS11,P2p://starvod.xyz:19806/61b8fb8e2d664bd6a6069c375926ee3d
BSフジ,P2p://starvod.xyz:19806/735e3c5931d34acf8dd2f7bbbf3741d9
WOWOWプライム,P2p://starvod.xyz:19806/24258a88df1a461b98b74aa760ec6ba4
WOWOWライブ,P2p://starvod.xyz:19806/efa7852398444fbab516e74d8aa19764
WOWOWシネマ,P2p://starvod.xyz:19806/9478166f644f46e2bfd81cf23c51ff31
スター・チャンネル1,P2p://starvod.xyz:19806/b9c896468a754600babf1db6b18da8bd
BSアニマックス,P2p://starvod.xyz:19806/56a65f41367f497c84cc9538def3a614
J Sports 1,P2p://starvod.xyz:19806/fd040fbad8944c24bbc666c8523a9513
J Sports 2,P2p://starvod.xyz:19806/a92d2208dd254a1198e66b739dc50157
J Sports 3,P2p://starvod.xyz:19806/e5535dae090d4e3abb7ffbe5cefcb0ac
J Sports 4,P2p://starvod.xyz:19806/30defe37bb3a4685bcc7ef470e3d38a2
Green Channel,P2p://starvod.xyz:19806/ede1dfdf91954f14817d55603428fd20
ゴルフネットワークHD,P2p://starvod.xyz:19806/1d7c15347e5e4a7c80c49936041649c6
時代劇専門チャンネル,P2p://starvod.xyz:19806/9d8cc1cbfca8462c9b7acfdea77e3936
Music Japan TV,P2p://starvod.xyz:19806/2212b2b9e6ed4ce9a5339edeeefac6a4
キッズステーションHD,P2p://starvod.xyz:19806/efe841ff5d8045d9a230837bbcabcd1c
ディスカバリーチャンネル,P2p://starvod.xyz:19806/86b254a7f2764359bc6c4b0b4a6cf567
スポーツチャンネル,P2p://starvod.xyz:19806/f5988307be5548108e2e081d8031ae7a
旅チャンネル,P2p://starvod.xyz:19806/92edeab4370843668d206347317d815c
韩国地区,#genre#
Arirang,P2p://starvod.xyz:19806/04134a3e3c834baa823e8734cc556fec
KBS1,P2p://starvod.xyz:19806/7d3c62e8828642d4a7f94e8d54a2a862
KBS2,P2p://starvod.xyz:19806/e4d27904883644f98bc25aa3c2170f90
KBS Drama,P2p://starvod.xyz:19806/ada99d6c7228412299facc6609e01e80
History,P2p://starvod.xyz:19806/fe78fe71f25549d7930c544a236bd08d
SBS,P2p://starvod.xyz:19806/a64be5c8d277445abf4d89b5880190bf
SBS Biz,P2p://starvod.xyz:19806/0bcf12196c1a4d23aa622d894c596a02
JTBC,P2p://starvod.xyz:19806/17ede3b1efb740849706d1eed65b1f2b
EBS,P2p://starvod.xyz:19806/9795a79a742049518f1e602386cdee53
YTN,P2p://starvod.xyz:19806/8e630912e47f4748bebad1f633eb2e12
Mnet,P2p://starvod.xyz:19806/0a20087aac3c422f8a4c2844a4a82978
OCN,P2p://starvod.xyz:19806/88d5d7d48b0e432e868b2dd32f1f7057
Inet TV,P2p://starvod.xyz:19806/271f55064b034a70af06b8166a30b6cf
MBC,P2p://starvod.xyz:19806/1d2805fb1e6a483fa8e191311e17c9f1
MBN,P2p://starvod.xyz:19806/b1a11cc780814f4e8de4314492f3a97b
Tooniverse,P2p://starvod.xyz:19806/2879a6ceea8a4e5184e6bb1e6f5a8ab6
SPOTV,P2p://starvod.xyz:19806/fa4ea144828f4c93851f4accafd590db
JTBC GOLF,P2p://starvod.xyz:19806/ee7af1449943484583ec630d0664054e
抖音歌曲,#genre#
世界赠予我的-王菲,https://vd4.bdstatic.com/mda-rd83qkzc2mf403sd/576p/h264/1744166334426810737/mda-rd83qkzc2mf403sd.mp4
如愿-王菲,https://vdse.bdstatic.com//4df1e4723e6b16a8de64b4758930c7e0.mp4
苹果香-黑大婶,https://vd3.bdstatic.com/mda-qgaj93dj9x88h5t5/hd/cae_h264/1720705165541140884/mda-qgaj93dj9x88h5t5.mp4
人间半途-韩小欠,https://vdse.bdstatic.com//3480c5b471af7353a02617456d5b0a5e.mp4
安和桥-安西,https://vdse.bdstatic.com//509895890e5131ff5b39fd83b1f546a2.mp4
遇上你是我的缘-陈晓竹,https://vdse.bdstatic.com//73d93d19e0b9516f2df0792c3556b3e5.mp4
乌兰巴托的夜-洋澜一,https://vdse.bdstatic.com//604a5a5431e162005c2841fb53a36c97.mp4
会开花的云-王樾安,https://vdse.bdstatic.com//1d83954522a4a142281b8e1445992845.mp4
我期待的不是雪-张妙格,https://vd2.bdstatic.com/mda-qb45sac8anwh1376/hd/cae_h264/1707204551077041569/mda-qb45sac8anwh1376.mp4
离别开出花-南方凯,https://vd3.bdstatic.com/mda-pms0b2krq29xxie5/576p/h264/1703636201046768461/mda-pms0b2krq29xxie5.mp4
不如见一面-海来阿木,https://vd4.bdstatic.com/mda-pk8i94s59fhrp8vz/hd/cae_h264/1699750729441701256/mda-pk8i94s59fhrp8vz.mp4
可能-程响,https://vd3.bdstatic.com/mda-pd369avvets19gch/sc/cae_h264/1680582897997490362/mda-pd369avvets19gch.mp4
雨中的恋人们-黄凯芹,https://vd3.bdstatic.com/mda-miqfg6axm8kf2a68/hd/cae_h264/1632567825678633121/mda-miqfg6axm8kf2a68.mp4
一千个伤心的理由-王俊、余乐,https://vd3.bdstatic.com/mda-marm2117gk8nww0i/sc/cae_h264_nowatermark/1611644958/mda-marm2117gk8nww0i.mp4
目及皆是你-小蓝背心,https://vd3.bdstatic.com/mda-mhey8x4if9w5twqu/hd/cae_h264/1629068421848670164/mda-mhey8x4if9w5twqu.mp4
后来遇见他-胡66,https://vd3.bdstatic.com/mda-kfpdfub83r7vea48/hd/mda-kfpdfub83r7vea48.mp4
千千万万-深海鱼子酱,https://vd3.bdstatic.com/mda-meiaa2e63ve7ram5/hd/cae_h264/1621408953745287302/mda-meiaa2e63ve7ram5.mp4
阿果吉曲-海来阿木,http://mobi.kuwo.cn/tmevideo/tme1257695.mp4
你的万水千山-海来阿木,http://mobi.kuwo.cn/tmevideo/tme1257697.mp4
人生如歌-海来阿木,http://mobi.kuwo.cn/tmevideo/tme1257678.mp4
王心凌-第一次爱的人,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000ca8d8rbc77u376afq590&ratio=720p&line=0
王心凌-当你,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000c567p8bc77u8uc3sp0lg&ratio=720p&line=0
潘玮柏-不得不爱,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000ct4mq2vog65i8p1hflg0&ratio=720p&line=0
葛东琪-悬溺,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cjnkud3c77u8alq7192g&ratio=720p&line=0
周杰伦-七里香,https://www.iesdouyin.com/aweme/v1/playwm/?line=0&logo_name=aweme_diversion_search_app&ratio=720p&video_id=v0200fg10000cpbvhp7og65tm36f7f9g
光良-童话,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cmhcjp3c77u6lekc7am0&ratio=720p&line=0
张芸京-偏爱,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v1e00fgi0000csmuo9fog65j08392110&ratio=720p&line=0
张韶涵-无名的人,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000ctari87og65ksgs0rnpg&ratio=720p&line=0
蔡依林-日不落,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000ch00eijc77u0akslavig&ratio=720p&line=0
今天你要嫁给我,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cj0h9mrc77ubbgnamamg&ratio=720p&line=0
晚风心里吹-阿黎,https://vdse.bdstatic.com//fdd66fcdc2534a2e7e9ebe9e7c5e817c.mp4
暗香-沙宝亮,https://vd3.bdstatic.com/mda-jj9irtq1jriq0dd4/hd/mda-jj9irtq1jriq0dd4.mp4
钟嘉欣-我结婚了,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000c2utibbc77u7pgisaep0&ratio=720p&line=0
刀郎-手心里的温柔,https://vd4.bdstatic.com/mda-kj18fhzhecfm9trb/hd/mda-kj18fhzhecfm9trb.mp4
刀郎-沙枣花儿香,http://em.21dtv.com/songs/60037482.mkv
刀郎-西海情歌,https://vd2.bdstatic.com/mda-nctex3rji1v42a0w/sc/cae_h264_delogo/1648464135631429287/mda-nctex3rji1v42a0w.mp4
刀郎经典歌曲精选,https://vdse.bdstatic.com//4fcca19a19aa4974230c5ee70ab5fa55.mp4
刘德华-每一个晚上,http://em.21dtv.com/songs/60029089.mkv
刘德华-香港北京道一号,http://em.21dtv.com/songs/60146043.mkv
刘德华-香港北京道一号,http://em.21dtv.com/songs/60146042.mkv
刘德华-世界第一等,http://em.21dtv.com/songs/60039259.mkv
刘德华-世界第一等,http://em.21dtv.com/songs/60039261.mkv
sweety樱花草,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000c9rreibc77u0n5mpg0o0&ratio=720p&line=0
许绍洋-花香,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200f290000bt10bsspfrfvn0rsvfhg&ratio=720p&line=0
F4-流星雨,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000ctps9ffog65q3ledq7i0&ratio=720p&line=0
F4-决不能失去你,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000clpfsjbc77u46m77t630&ratio=720p&line=0
王蓝茵-恶作剧,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000ciocl7jc77u2jkq998s0&ratio=720p&line=0
杨丞琳-暧昧,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cncatmbc77ufr0d46jsg&ratio=720p&line=0
杨丞琳-雨爱,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000c25llp3c77uemntbq6o0&ratio=720p&line=0
蔡旻佑-我可以,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000c70vjubc77u9ubc7ofdg&ratio=720p&line=0
罗志祥-爱转角,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cjn0p03c77u6rj0bkt80&ratio=720p&line=0
罗志祥-爱不单行,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000ck0eshjc77uf7o7ivnpg&ratio=720p&line=0
萧亚轩-爱的主打歌,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000ca3eb8rc77ub0tj3kl2g&ratio=720p&line=0
萧亚轩-遗失的心跳,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000ck491ufog65vq1gb76i0&ratio=720p&line=0
萧亚轩-突然想起你,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cr2kg7vog65lkksge090&ratio=720p&line=0
萧亚轩-错的人,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fd00000br0711gi8qol0f2n3720&ratio=720p&line=0
蓝又时-孤单心事,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cr897onog65sgcniupd0&ratio=720p&line=0
梁静茹-没有如果,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000crofuu7og65j64cj0thg&ratio=720p&line=0
青山黛玛-留在我身边,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000caf9b1jc77u3vnrog8mg&ratio=720p&line=0
梁山伯与朱丽叶,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000ckd02j3c77uc41nk2co0&ratio=720p&line=0
何润东-我记得我爱过,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cm12qa3c77u3pbdnrr00&ratio=720p&line=0
陈百强-偏偏喜欢你,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000c4sd0hjc77uadn62vdpg&ratio=720p&line=0
陈百强-一生何求,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000c62hppbc77u6phu370hg&ratio=720p&line=0
陈慧娴-千千阙歌,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cobq6e3c77udq71olmb0&ratio=720p&line=0
陈慧娴-夜半小夜曲,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fc30000bu3s66l91uupo5jllq40&ratio=720p&line=0
陈慧娴-人生何处不相逢,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000chrn8sjc77u9t0ofndkg&ratio=720p&line=0
陈慧娴-情意结,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000c7mte0bc77u646crfqj0&ratio=720p&line=0
陈慧娴-傻女,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000ccg7jsrc77u3n0hmrrn0&ratio=720p&line=0
林忆莲-假如让你吻下去,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cm13h63c77u825g1pq90&ratio=720p&line=0
张国荣-沉默是金,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cgjuqvbc77uc1cnf47ag&ratio=720p&line=0
钟镇涛-让一切随风,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000clvs8cjc77u7555h0er0&ratio=720p&line=0
刘德华-暗里着迷,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000c8rv9cjc77u58p5sd07g&ratio=720p&line=0
刘德华-一起走过的日子,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cl9255rc77uagabjkqkg&ratio=720p&line=0
谭咏麟-讲不出再见,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000co5ch8rc77u2dtata9sg&ratio=720p&line=0
谭咏麟-一生中最爱,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cni9357og65hefir2gf0&ratio=720p&line=0
王杰-谁明浪子心,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000c5knm9rc77uboe0h3rgg&ratio=720p&line=0
王杰-不浪漫罪名,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000c9bvck3c77ucqkhpnfd0&ratio=720p&line=0
吕方-你的浅笑,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cmp585fog65v3t4i0v80&ratio=720p&line=0
张学友-饿狼传说,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cfapr43c77u621266pjg&ratio=720p&line=0
张学友-只想一生跟你走,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000ci8ljnbc77u7qp8pt7cg&ratio=720p&line=0
邓丽君-漫步人生路,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cgg6rljc77ub1k9u4dug&ratio=720p&line=0
邓丽欣-电灯胆,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cmhsnt3c77u2ra2n3e2g&ratio=720p&line=0
邓丽欣/傅颖-亲朋勿友,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000ccs4uirc77u12f0g60vg&ratio=720p&line=0
卫兰/24味-Wonderlanad,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000ce1gm2jc77u9vqku0lk0&ratio=720p&line=0
卫兰-大哥,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cc50gabc77ue2vb9akd0&ratio=720p&line=0
卫兰-残酷游戏,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cfhlbnrc77u33819un70&ratio=720p&line=0
卫兰-my,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000ckpa68bc77u0e09rgs6g&ratio=720p&line=0
卫兰-离家出走,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cj9nctrc77u9f26arls0&ratio=720p&line=0
卫兰-心有不甘,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000ch5k663c77u3qu84l3t0&ratio=720p&line=0
卫兰-就算世界无童话,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000chnenb3c77u2moocu08g&ratio=720p&line=0
卫诗-宁愿你永不知道,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000c8ehvsbc77ue6b6p56hg&ratio=720p&line=0
謝安琪-喜帖街,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200f580000bqulipikgg1hr4eidvvg&ratio=720p&line=0
謝安琪-钟无艳,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000chq2bsjc77uc3k8tcp5g&ratio=720p&line=0
郑欣宜-上心,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cmvk5cnog65judt62tcg&ratio=720p&line=0
阿细-细界,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000ck02v0rc77u87sj16lcg&ratio=720p&line=0
